run_id,generation,mutation_scalar,use_ecm,mean_fitness,max_fitness,n_full_fit
12,101,1,0,0.72622,0.73665,0
12,102,1,0,0.72883,0.73665,0
12,103,1,0,0.72906,0.73665,0
12,104,1,0,0.7295,0.73665,0
12,105,1,0,0.73067,0.74459,0
12,106,1,0,0.73331,0.74459,0
12,107,1,0,0.73674,0.74459,0
12,108,1,0,0.73684,0.74459,0
12,109,1,0,0.73719,0.74459,0
12,110,1,0,0.73794,0.75253,0
12,111,1,0,0.73959,0.75253,0
12,112,1,0,0.74314,0.75253,0
12,113,1,0,0.74469,0.75253,0
12,114,1,0,0.74483,0.75253,0
12,115,1,0,0.74501,0.75253,0
12,116,1,0,0.74545,0.75253,0
12,117,1,0,0.74641,0.75253,0
12,118,1,0,0.74848,0.75253,0
12,119,1,0,0.75255,0.76046,0
12,120,1,0,0.75269,0.80592,0
12,121,1,0,0.75326,0.81385,0
12,122,1,0,0.75448,0.81385,0
12,123,1,0,0.75775,0.81385,0
12,124,1,0,0.76549,0.81385,0
12,125,1,0,0.77956,0.81385,0
12,126,1,0,0.79663,0.81385,0
12,127,1,0,0.80165,0.81385,0
12,128,1,0,0.80618,0.81385,0
12,129,1,0,0.80761,0.81385,0
12,130,1,0,0.80938,0.82179,0
12,131,1,0,0.81301,0.82179,0
12,132,1,0,0.81402,0.82179,0
12,133,1,0,0.8142,0.82179,0
12,134,1,0,0.81449,0.82179,0
12,135,1,0,0.81507,0.82179,0
12,136,1,0,0.81589,0.82179,0
12,137,1,0,0.81772,0.82179,0
12,138,1,0,0.82131,0.82179,0
12,139,1,0,0.82181,0.82973,0
12,140,1,0,0.82186,0.82973,0
12,141,1,0,0.82193,0.82973,0
12,142,1,0,0.82197,0.82973,0
12,143,1,0,0.82212,0.82973,0
12,144,1,0,0.82237,0.82973,0
12,145,1,0,0.82291,0.82973,0
12,146,1,0,0.82384,0.82973,0
12,147,1,0,0.82554,0.82973,0
12,148,1,0,0.82879,0.83766,0
12,149,1,0,0.82975,0.83766,0
12,150,1,0,0.82977,0.83766,0
12,151,1,0,0.82978,0.83766,0
12,152,1,0,0.82986,0.83766,0
12,153,1,0,0.83001,0.83766,0
12,154,1,0,0.83034,0.83766,0
12,155,1,0,0.83093,0.83766,0
12,156,1,0,0.83181,0.83766,0
12,157,1,0,0.83341,0.83766,0
12,158,1,0,0.83629,0.8456,0
12,159,1,0,0.83767,0.8456,0
12,160,1,0,0.83768,0.8456,0
12,161,1,0,0.8377,0.8456,0
12,162,1,0,0.83771,0.8456,0
12,163,1,0,0.83774,0.8456,0
12,164,1,0,0.83787,0.8456,0
12,165,1,0,0.83794,0.8456,0
12,166,1,0,0.83816,0.8456,0
12,167,1,0,0.83851,0.8456,0
12,168,1,0,0.83896,0.8456,0
12,169,1,0,0.83967,0.8456,0
12,170,1,0,0.84111,0.8456,0
12,171,1,0,0.8434,0.8456,0
12,172,1,0,0.84564,0.89105,0
12,173,1,0,0.84574,0.89899,0
12,174,1,0,0.84591,0.89899,0
12,175,1,0,0.84595,0.89105,0
12,176,1,0,0.8463,0.89105,0
12,177,1,0,0.84708,0.89899,0
12,178,1,0,0.8482,0.89899,0
12,179,1,0,0.85045,0.89899,0
12,180,1,0,0.85379,0.89899,0
12,181,1,0,0.86014,0.89899,0
12,182,1,0,0.87253,0.89899,0
12,183,1,0,0.88606,0.89899,0
12,184,1,0,0.89017,0.89899,0
12,185,1,0,0.89212,0.89899,0
12,186,1,0,0.89268,0.89899,0
12,187,1,0,0.89389,0.89899,0
12,188,1,0,0.89555,0.89899,0
12,189,1,0,0.89841,0.89899,0
12,190,1,0,0.89899,0.89899,0
13,0,1,0,0.23776,0.28333,0
13,1,1,0,0.24844,0.30087,0
13,2,1,0,0.27306,0.31282,0
13,3,1,0,0.28879,0.32051,0
13,4,1,0,0.30391,0.33333,0
13,5,1,0,0.31661,0.34167,0
13,6,1,0,0.32466,0.35,0
13,7,1,0,0.33199,0.35,0
13,8,1,0,0.33894,0.35128,0
13,9,1,0,0.34534,0.36667,0
13,10,1,0,0.35161,0.36667,0
13,11,1,0,0.35757,0.375,0
13,12,1,0,0.36309,0.38333,0
13,13,1,0,0.36845,0.39167,0
13,14,1,0,0.3749,0.39167,0
13,15,1,0,0.37862,0.41667,0
13,16,1,0,0.38496,0.41667,0
13,17,1,0,0.39081,0.41667,0
13,18,1,0,0.39781,0.425,0
13,19,1,0,0.4069,0.425,0
13,20,1,0,0.41349,0.43333,0
13,21,1,0,0.41847,0.44167,0
13,22,1,0,0.42327,0.44167,0
13,23,1,0,0.42641,0.45,0
13,24,1,0,0.43063,0.45833,0
13,25,1,0,0.43541,0.45833,0
13,26,1,0,0.44052,0.475,0
13,27,1,0,0.44511,0.49167,0
13,28,1,0,0.45362,0.49167,0
13,29,1,0,0.46295,0.49167,0
13,30,1,0,0.47623,0.5,0
13,31,1,0,0.48862,0.5,0
13,32,1,0,0.49293,0.50833,0
13,33,1,0,0.49635,0.50833,0
13,34,1,0,0.50073,0.51667,0
13,35,1,0,0.50296,0.51667,0
13,36,1,0,0.50877,0.55,0
13,37,1,0,0.51037,0.55833,0
13,38,1,0,0.51522,0.55833,0
13,39,1,0,0.52097,0.55833,0
13,40,1,0,0.53349,0.56667,0
13,41,1,0,0.5529,0.575,0
13,42,1,0,0.55936,0.575,0
13,43,1,0,0.56245,0.6,0
13,44,1,0,0.56752,0.6,0
13,45,1,0,0.56959,0.60833,0
13,46,1,0,0.57644,0.60833,0
13,47,1,0,0.58039,0.61667,0
13,48,1,0,0.59204,0.625,0
13,49,1,0,0.60173,0.625,0
13,50,1,0,0.60565,0.625,0
13,51,1,0,0.61022,0.63333,0
13,52,1,0,0.61426,0.63333,0
13,53,1,0,0.61952,0.63333,0
13,54,1,0,0.62642,0.64167,0
13,55,1,0,0.62991,0.64167,0
13,56,1,0,0.63384,0.64167,0
13,57,1,0,0.63523,0.65,0
13,58,1,0,0.63859,0.65,0
13,59,1,0,0.64207,0.65833,0
13,60,1,0,0.64311,0.65833,0
13,61,1,0,0.64539,0.65833,0
13,62,1,0,0.65028,0.65833,0
13,63,1,0,0.65097,0.66667,0
13,64,1,0,0.65284,0.66667,0
13,65,1,0,0.65802,0.66667,0
13,66,1,0,0.65963,0.675,0
13,67,1,0,0.66178,0.675,0
13,68,1,0,0.66675,0.675,0
13,69,1,0,0.66707,0.675,0
13,70,1,0,0.66791,0.68333,0
13,71,1,0,0.67013,0.68333,0
13,72,1,0,0.67508,0.68333,0
13,73,1,0,0.67532,0.68333,0
13,74,1,0,0.67593,0.68333,0
13,75,1,0,0.67752,0.69167,0
13,76,1,0,0.68166,0.69167,0
13,77,1,0,0.68366,0.73333,0
13,78,1,0,0.68439,0.73333,0
13,79,1,0,0.6862,0.73333,0
13,80,1,0,0.69075,0.73333,0
13,81,1,0,0.69543,0.73333,0
13,82,1,0,0.70304,0.73333,0
13,83,1,0,0.72271,0.74167,0
13,84,1,0,0.73258,0.74167,0
13,85,1,0,0.73353,0.74167,0
13,86,1,0,0.73383,0.74167,0
13,87,1,0,0.73449,0.74167,0
13,88,1,0,0.73598,0.74167,0
13,89,1,0,0.73974,0.75,0
13,90,1,0,0.74169,0.75,0
13,91,1,0,0.74176,0.75,0
13,92,1,0,0.74188,0.75,0
13,93,1,0,0.74242,0.75,0
13,94,1,0,0.7433,0.75,0
13,95,1,0,0.74514,0.75,0
13,96,1,0,0.75001,0.75833,0
13,97,1,0,0.75002,0.75833,0
13,98,1,0,0.75005,0.75833,0
13,99,1,0,0.75013,0.75833,0
13,100,1,0,0.75028,0.75833,0
13,101,1,0,0.75069,0.75833,0
13,102,1,0,0.75163,0.75833,0
13,103,1,0,0.75374,0.75833,0
13,104,1,0,0.75835,0.76667,0
13,105,1,0,0.75849,0.80833,0
13,106,1,0,0.75869,0.80833,0
13,107,1,0,0.75956,0.80833,0
13,108,1,0,0.76134,0.80833,0
13,109,1,0,0.76576,0.80833,0
13,110,1,0,0.77583,0.80833,0
13,111,1,0,0.78843,0.80833,0
13,112,1,0,0.80368,0.80833,0
13,113,1,0,0.80819,0.80833,0
13,114,1,0,0.80833,0.80833,0
14,0,1,0,0.23814,0.29167,0
14,1,1,0,0.24796,0.325,0
14,2,1,0,0.2762,0.33333,0
14,3,1,0,0.29219,0.33333,0
14,4,1,0,0.30668,0.34463,0
14,5,1,0,0.32353,0.36219,0
14,6,1,0,0.33304,0.37013,0
14,7,1,0,0.34053,0.39477,0
14,8,1,0,0.35111,0.40325,0
14,9,1,0,0.36375,0.40325,0
14,10,1,0,0.37687,0.41172,0
14,11,1,0,0.39363,0.41172,0
14,12,1,0,0.4027,0.41172,0
14,13,1,0,0.40685,0.4202,0
14,14,1,0,0.41247,0.42867,0
14,15,1,0,0.41556,0.43715,0
14,16,1,0,0.42138,0.44562,0
14,17,1,0,0.42584,0.44562,0
14,18,1,0,0.43216,0.45111,0
14,19,1,0,0.43822,0.46186,0
14,20,1,0,0.44244,0.48729,0
14,21,1,0,0.44865,0.48729,0
14,22,1,0,0.45919,0.49576,0
14,23,1,0,0.47415,0.49576,0
14,24,1,0,0.48473,0.49576,0
14,25,1,0,0.48835,0.50424,0
14,26,1,0,0.49101,0.50424,0
14,27,1,0,0.49616,0.50424,0
14,28,1,0,0.49732,0.51271,0
14,29,1,0,0.5013,0.51271,0
14,30,1,0,0.5048,0.51271,0
14,31,1,0,0.50651,0.51271,0
14,32,1,0,0.51162,0.53194,0
14,33,1,0,0.51336,0.56285,0
14,34,1,0,0.51508,0.56285,0
14,35,1,0,0.52096,0.56285,0
14,36,1,0,0.52935,0.56285,0
14,37,1,0,0.54253,0.56285,0
14,38,1,0,0.55403,0.57133,0
14,39,1,0,0.55989,0.57133,0
14,40,1,0,0.56363,0.57133,0
14,41,1,0,0.56544,0.5798,0
14,42,1,0,0.5714,0.5798,0
14,43,1,0,0.57217,0.5798,0
14,44,1,0,0.57438,0.59583,0
14,45,1,0,0.58005,0.59675,0
14,46,1,0,0.58071,0.59675,0
14,47,1,0,0.58295,0.6043,0
14,48,1,0,0.5891,0.61299,0
14,49,1,0,0.59103,0.61299,0
14,50,1,0,0.59698,0.63842,0
14,51,1,0,0.60081,0.63842,0
14,52,1,0,0.60915,0.63842,0
14,53,1,0,0.61641,0.63842,0
14,54,1,0,0.62459,0.63842,0
14,55,1,0,0.63286,0.64689,0
14,56,1,0,0.63844,0.64689,0
14,57,1,0,0.63899,0.64689,0
14,58,1,0,0.64006,0.65537,0
14,59,1,0,0.64309,0.65537,0
14,60,1,0,0.64727,0.65537,0
14,61,1,0,0.64811,0.66384,0
14,62,1,0,0.65012,0.66384,0
14,63,1,0,0.65548,0.66384,0
14,64,1,0,0.65583,0.66384,0
14,65,1,0,0.65682,0.67232,0
14,66,1,0,0.65911,0.67232,0
14,67,1,0,0.66414,0.67232,0
14,68,1,0,0.66469,0.67232,0
14,69,1,0,0.66619,0.67232,0
14,70,1,0,0.66991,0.68079,0
14,71,1,0,0.67238,0.68079,0
14,72,1,0,0.67256,0.68079,0
14,73,1,0,0.673,0.68079,0
14,74,1,0,0.67416,0.72246,0
14,75,1,0,0.6772,0.72246,0
14,76,1,0,0.68131,0.72246,0
14,77,1,0,0.68249,0.73093,0
14,78,1,0,0.68614,0.73093,0
14,79,1,0,0.69754,0.73093,0
14,80,1,0,0.71434,0.73093,0
14,81,1,0,0.72216,0.73093,0
14,82,1,0,0.7238,0.73093,0
14,83,1,0,0.72584,0.73941,0
14,84,1,0,0.73097,0.73941,0
14,85,1,0,0.7311,0.73941,0
14,86,1,0,0.73131,0.74788,0
14,87,1,0,0.73185,0.74788,0
14,88,1,0,0.7331,0.74788,0
14,89,1,0,0.73631,0.74788,0
14,90,1,0,0.73965,0.74788,0
14,91,1,0,0.74,0.74788,0
14,92,1,0,0.74081,0.74788,0
14,93,1,0,0.74283,0.75636,0
14,94,1,0,0.74748,0.75636,0
14,95,1,0,0.74792,0.75636,0
14,96,1,0,0.748,0.75636,0
14,97,1,0,0.74814,0.75636,0
14,98,1,0,0.74851,0.75636,0
14,99,1,0,0.7492,0.75636,0
14,100,1,0,0.75087,0.75636,0
14,101,1,0,0.75473,0.76483,0
14,102,1,0,0.75642,0.76483,0
14,103,1,0,0.75658,0.76483,0
14,104,1,0,0.75686,0.76483,0
14,105,1,0,0.75742,0.76483,0
14,106,1,0,0.75876,0.76483,0
14,107,1,0,0.76198,0.77331,0
14,108,1,0,0.76487,0.77331,0
14,109,1,0,0.76492,0.77331,0
14,110,1,0,0.76496,0.77331,0
14,111,1,0,0.76524,0.77331,0
14,112,1,0,0.76577,0.77331,0
14,113,1,0,0.767,0.77331,0
14,114,1,0,0.76975,0.78178,0
14,115,1,0,0.77334,0.78178,0
14,116,1,0,0.77341,0.78178,0
14,117,1,0,0.77358,0.78178,0
14,118,1,0,0.77388,0.78178,0
14,119,1,0,0.77455,0.78178,0
14,120,1,0,0.77599,0.78178,0
14,121,1,0,0.77905,0.78178,0
14,122,1,0,0.78178,0.78178,0
15,0,1,0,0.24017,0.3,0
15,1,1,0,0.24936,0.30725,0
15,2,1,0,0.27643,0.32051,0
15,3,1,0,0.29467,0.33333,0
15,4,1,0,0.3074,0.34167,0
15,5,1,0,0.31867,0.34632,0
15,6,1,0,0.32787,0.36219,0
15,7,1,0,0.33727,0.37853,0
15,8,1,0,0.34754,0.37853,0
15,9,1,0,0.36084,0.39286,0
15,10,1,0,0.37154,0.39971,0
15,11,1,0,0.38002,0.42352,0
15,12,1,0,0.38852,0.42352,0
15,13,1,0,0.39903,0.43939,0
15,14,1,0,0.41332,0.43939,0
15,15,1,0,0.42378,0.43939,0
15,16,1,0,0.4302,0.45527,0
15,17,1,0,0.43547,0.45527,0
15,18,1,0,0.44123,0.4632,0
15,19,1,0,0.44773,0.4632,0
15,20,1,0,0.45236,0.47114,0
15,21,1,0,0.45684,0.47114,0
15,22,1,0,0.46124,0.50072,0
15,23,1,0,0.4649,0.50072,0
15,24,1,0,0.46959,0.51659,0
15,25,1,0,0.47346,0.51659,0
15,26,1,0,0.48084,0.51659,0
15,27,1,0,0.49675,0.51659,0
15,28,1,0,0.50462,0.52453,0
15,29,1,0,0.51236,0.52453,0
15,30,1,0,0.51727,0.53247,0
15,31,1,0,0.51902,0.53247,0
15,32,1,0,0.52436,0.53247,0
15,33,1,0,0.52588,0.5404,0
15,34,1,0,0.5286,0.5404,0
15,35,1,0,0.53285,0.5404,0
15,36,1,0,0.53386,0.5404,0
15,37,1,0,0.53675,0.54834,0
15,38,1,0,0.54067,0.54834,0
15,39,1,0,0.5413,0.54834,0
15,40,1,0,0.54299,0.55628,0
15,41,1,0,0.54836,0.56421,0
15,42,1,0,0.54921,0.56421,0
15,43,1,0,0.55084,0.56421,0
15,44,1,0,0.55587,0.56421,0
15,45,1,0,0.55749,0.6176,0
15,46,1,0,0.56005,0.6176,0
15,47,1,0,0.56581,0.60967,0
15,48,1,0,0.57007,0.60967,0
15,49,1,0,0.58313,0.6176,0
15,50,1,0,0.60718,0.6176,0
15,51,1,0,0.60999,0.6176,0
15,52,1,0,0.61091,0.6176,0
15,53,1,0,0.61356,0.62554,0
15,54,1,0,0.61771,0.62554,0
15,55,1,0,0.618,0.63348,0
15,56,1,0,0.61883,0.63348,0
15,57,1,0,0.62084,0.63348,0
15,58,1,0,0.62587,0.63348,0
15,59,1,0,0.62662,0.63348,0
15,60,1,0,0.62857,0.64141,0
15,61,1,0,0.63352,0.64141,0
15,62,1,0,0.63368,0.64141,0
15,63,1,0,0.63403,0.64141,0
15,64,1,0,0.63491,0.64141,0
15,65,1,0,0.63705,0.64935,0
15,66,1,0,0.64147,0.64935,0
15,67,1,0,0.64162,0.64935,0
15,68,1,0,0.64187,0.65729,0
15,69,1,0,0.64271,0.65729,0
15,70,1,0,0.64469,0.65729,0
15,71,1,0,0.64931,0.65729,0
15,72,1,0,0.64954,0.65729,0
15,73,1,0,0.64981,0.65729,0
15,74,1,0,0.65059,0.65729,0
15,75,1,0,0.65253,0.66522,0
15,76,1,0,0.65697,0.66522,0
15,77,1,0,0.65766,0.66522,0
15,78,1,0,0.65829,0.66522,0
15,79,1,0,0.65977,0.67316,0
15,80,1,0,0.66312,0.67316,0
15,81,1,0,0.66528,0.67316,0
15,82,1,0,0.66538,0.67316,0
15,83,1,0,0.66566,0.67316,0
15,84,1,0,0.66622,0.67316,0
15,85,1,0,0.66772,0.6811,0
15,86,1,0,0.67108,0.6811,0
15,87,1,0,0.67326,0.6811,0
15,88,1,0,0.67346,0.6811,0
15,89,1,0,0.67409,0.68903,0
15,90,1,0,0.67564,0.68903,0
15,91,1,0,0.67968,0.68903,0
15,92,1,0,0.68141,0.68903,0
15,93,1,0,0.68201,0.68903,0
15,94,1,0,0.68332,0.68903,0
15,95,1,0,0.68668,0.69697,0
15,96,1,0,0.6891,0.69697,0
15,97,1,0,0.68925,0.69697,0
15,98,1,0,0.68972,0.69697,0
15,99,1,0,0.69068,0.69697,0
15,100,1,0,0.69291,0.70491,0
15,101,1,0,0.69706,0.70491,0
15,102,1,0,0.69721,0.70491,0
15,103,1,0,0.69752,0.71284,0
15,104,1,0,0.69828,0.71284,0
15,105,1,0,0.70023,0.71284,0
15,106,1,0,0.70513,0.71284,0
15,107,1,0,0.70567,0.71284,0
15,108,1,0,0.70678,0.71284,0
15,109,1,0,0.7091,0.72078,0
15,110,1,0,0.71289,0.72078,0
15,111,1,0,0.71298,0.72078,0
15,112,1,0,0.71318,0.72078,0
15,113,1,0,0.71367,0.72078,0
15,114,1,0,0.7148,0.72872,0
15,115,1,0,0.71736,0.72872,0
15,116,1,0,0.72089,0.72872,0
15,117,1,0,0.72114,0.72872,0
15,118,1,0,0.72169,0.72872,0
15,119,1,0,0.72285,0.73665,0
15,120,1,0,0.72544,0.73665,0
15,121,1,0,0.72881,0.73665,0
15,122,1,0,0.72902,0.73665,0
15,123,1,0,0.72945,0.73665,0
15,124,1,0,0.73026,0.73665,0
15,125,1,0,0.73226,0.73665,0
15,126,1,0,0.73665,0.73665,0
16,0,1,0,0.23739,0.28333,0
16,1,1,0,0.24716,0.31282,0
16,2,1,0,0.27322,0.32468,0
16,3,1,0,0.29164,0.33261,0
16,4,1,0,0.30943,0.35311,0
16,5,1,0,0.32329,0.36158,0
16,6,1,0,0.33304,0.37006,0
16,7,1,0,0.343,0.37006,0
16,8,1,0,0.3533,0.37006,0
16,9,1,0,0.36299,0.37853,0
16,10,1,0,0.36979,0.38701,0
16,11,1,0,0.37495,0.4202,0
16,12,1,0,0.38096,0.42867,0
16,13,1,0,0.38958,0.42867,0
16,14,1,0,0.4009,0.42867,0
16,15,1,0,0.41731,0.44562,0
16,16,1,0,0.4271,0.45339,0
16,17,1,0,0.43194,0.4541,0
16,18,1,0,0.43934,0.46257,0
16,19,1,0,0.44718,0.48729,0
16,20,1,0,0.45317,0.48729,0
16,21,1,0,0.46095,0.50424,0
16,22,1,0,0.47143,0.51271,0
16,23,1,0,0.48339,0.51271,0
16,24,1,0,0.49129,0.51271,0
16,25,1,0,0.49989,0.52966,0
16,26,1,0,0.50698,0.52966,0
16,27,1,0,0.51347,0.52966,0
16,28,1,0,0.51616,0.55438,0
16,29,1,0,0.52281,0.56285,0
16,30,1,0,0.52756,0.56285,0
16,31,1,0,0.53333,0.56285,0
16,32,1,0,0.54392,0.57133,0
16,33,1,0,0.55535,0.5798,0
16,34,1,0,0.56351,0.5798,0
16,35,1,0,0.56629,0.5798,0
16,36,1,0,0.57223,0.59605,0
16,37,1,0,0.57485,0.60452,0
16,38,1,0,0.58038,0.60452,0
16,39,1,0,0.58229,0.61299,0
16,40,1,0,0.58871,0.61299,0
16,41,1,0,0.59628,0.63842,0
16,42,1,0,0.60567,0.63842,0
16,43,1,0,0.61281,0.64689,0
16,44,1,0,0.61916,0.64689,0
16,45,1,0,0.6276,0.64689,0
16,46,1,0,0.6364,0.65537,0
16,47,1,0,0.64066,0.65537,0
16,48,1,0,0.64629,0.65537,0
16,49,1,0,0.64817,0.65537,0
16,50,1,0,0.65098,0.66384,0
16,51,1,0,0.6555,0.66384,0
16,52,1,0,0.65596,0.66384,0
16,53,1,0,0.65737,0.67232,0
16,54,1,0,0.66149,0.67232,0
16,55,1,0,0.66424,0.68079,0
16,56,1,0,0.66521,0.68079,0
16,57,1,0,0.66787,0.68927,0
16,58,1,0,0.67282,0.68927,0
16,59,1,0,0.67399,0.68927,0
16,60,1,0,0.6771,0.68927,0
16,61,1,0,0.68205,0.69774,0
16,62,1,0,0.68434,0.69774,0
16,63,1,0,0.68952,0.69774,0
16,64,1,0,0.69009,0.69774,0
16,65,1,0,0.69179,0.70621,0
16,66,1,0,0.6965,0.70621,0
16,67,1,0,0.69807,0.70621,0
16,68,1,0,0.69884,0.71469,0
16,69,1,0,0.7005,0.71469,0
16,70,1,0,0.70499,0.71469,0
16,71,1,0,0.70654,0.75636,0
16,72,1,0,0.7074,0.75636,0
16,73,1,0,0.70951,0.75636,0
16,74,1,0,0.71535,0.75636,0
16,75,1,0,0.72239,0.76483,0
16,76,1,0,0.73753,0.76483,0
16,77,1,0,0.75225,0.76483,0
16,78,1,0,0.75653,0.76483,0
16,79,1,0,0.75688,0.77331,0
16,80,1,0,0.75753,0.77331,0
16,81,1,0,0.75915,0.77331,0
16,82,1,0,0.7629,0.77331,0
16,83,1,0,0.7652,0.77331,0
16,84,1,0,0.76575,0.78178,0
16,85,1,0,0.76713,0.78178,0
16,86,1,0,0.77058,0.78178,0
16,87,1,0,0.77369,0.78178,0
16,88,1,0,0.77434,0.78178,0
16,89,1,0,0.77582,0.79025,0
16,90,1,0,0.77945,0.79025,0
16,91,1,0,0.78208,0.79025,0
16,92,1,0,0.78244,0.79873,0
16,93,1,0,0.78352,0.79873,0
16,94,1,0,0.78605,0.79873,0
16,95,1,0,0.79058,0.79873,0
16,96,1,0,0.79099,0.79873,0
16,97,1,0,0.79187,0.79873,0
16,98,1,0,0.79369,0.79873,0
16,99,1,0,0.79837,0.8404,0
16,100,1,0,0.79889,0.8404,0
16,101,1,0,0.79931,0.8404,0
16,102,1,0,0.80016,0.8404,0
16,103,1,0,0.80252,0.8404,0
16,104,1,0,0.80863,0.84887,0
16,105,1,0,0.82423,0.85734,0
16,106,1,0,0.83484,0.85734,0
16,107,1,0,0.83889,0.85734,0
16,108,1,0,0.84121,0.85734,0
16,109,1,0,0.84239,0.85734,0
16,110,1,0,0.845,0.86582,0
16,111,1,0,0.85036,0.86582,0
16,112,1,0,0.8524,0.86582,0
16,113,1,0,0.85675,0.86582,0
16,114,1,0,0.85786,0.86582,0
16,115,1,0,0.85829,0.86582,0
16,116,1,0,0.85912,0.86582,0
16,117,1,0,0.86086,0.86582,0
16,118,1,0,0.86473,0.87429,0
16,119,1,0,0.8659,0.87429,0
16,120,1,0,0.86597,0.87429,0
16,121,1,0,0.86615,0.87429,0
16,122,1,0,0.8665,0.87429,0
16,123,1,0,0.86712,0.88277,0
16,124,1,0,0.86863,0.88277,0
16,125,1,0,0.87105,0.88277,0
16,126,1,0,0.87438,0.88277,0
16,127,1,0,0.87446,0.88277,0
16,128,1,0,0.87468,0.88277,0
16,129,1,0,0.87504,0.88277,0
16,130,1,0,0.87557,0.88277,0
16,131,1,0,0.87674,0.88277,0
16,132,1,0,0.87928,0.88277,0
16,133,1,0,0.88277,0.88277,0
17,0,1,0,0.23807,0.30205,0
17,1,1,0,0.24865,0.3088,0
17,2,1,0,0.27777,0.31674,0
17,3,1,0,0.29442,0.33333,0
17,4,1,0,0.30545,0.35426,0
17,5,1,0,0.31672,0.36219,0
17,6,1,0,0.32893,0.37013,0
17,7,1,0,0.34326,0.37013,0
17,8,1,0,0.35907,0.37807,0
17,9,1,0,0.36704,0.386,0
17,10,1,0,0.37253,0.386,0
17,11,1,0,0.37929,0.39394,0
17,12,1,0,0.38476,0.42352,0
17,13,1,0,0.38957,0.42352,0
17,14,1,0,0.39624,0.44733,0
17,15,1,0,0.40494,0.45527,0
17,16,1,0,0.41645,0.45527,0
17,17,1,0,0.42816,0.45527,0
17,18,1,0,0.44112,0.45527,0
17,19,1,0,0.44991,0.4632,0
17,20,1,0,0.45551,0.4632,0
17,21,1,0,0.45659,0.47114,0
17,22,1,0,0.46082,0.47114,0
17,23,1,0,0.46379,0.47908,0
17,24,1,0,0.46564,0.47908,0
17,25,1,0,0.4716,0.47908,0
17,26,1,0,0.47314,0.48701,0
17,27,1,0,0.47895,0.48701,0
17,28,1,0,0.47995,0.49495,0
17,29,1,0,0.48266,0.49495,0
17,30,1,0,0.48735,0.49495,0
17,31,1,0,0.48843,0.50289,0
17,32,1,0,0.49218,0.50289,0
17,33,1,0,0.49527,0.50289,0
17,34,1,0,0.49635,0.50289,0
17,35,1,0,0.50012,0.51082,0
17,36,1,0,0.50316,0.51082,0
17,37,1,0,0.50404,0.51082,0
17,38,1,0,0.50683,0.55628,0
17,39,1,0,0.51134,0.55628,0
17,40,1,0,0.51272,0.56421,0
17,41,1,0,0.51833,0.56421,0
17,42,1,0,0.5326,0.56421,0
17,43,1,0,0.55158,0.56421,0
17,44,1,0,0.55696,0.56421,0
17,45,1,0,0.55837,0.56421,0
17,46,1,0,0.56288,0.57215,0
17,47,1,0,0.5644,0.57215,0
17,48,1,0,0.56489,0.58009,0
17,49,1,0,0.56631,0.58009,0
17,50,1,0,0.57055,0.58009,0
17,51,1,0,0.57263,0.58802,0
17,52,1,0,0.57365,0.58802,0
17,53,1,0,0.57714,0.58802,0
17,54,1,0,0.58036,0.59596,0
17,55,1,0,0.58101,0.59596,0
17,56,1,0,0.58285,0.59596,0
17,57,1,0,0.58824,0.59596,0
17,58,1,0,0.5888,0.59596,0
17,59,1,0,0.59022,0.6039,0
17,60,1,0,0.59457,0.6039,0
17,61,1,0,0.59625,0.6039,0
17,62,1,0,0.59678,0.6039,0
17,63,1,0,0.5984,0.61183,0
17,64,1,0,0.60277,0.61183,0
17,65,1,0,0.60405,0.61183,0
17,66,1,0,0.60446,0.61183,0
17,67,1,0,0.60535,0.61183,0
17,68,1,0,0.6079,0.61183,0
17,69,1,0,0.61194,0.66522,0
17,70,1,0,0.6123,0.66522,0
17,71,1,0,0.6134,0.66522,0
17,72,1,0,0.61695,0.66522,0
17,73,1,0,0.62693,0.66522,0
17,74,1,0,0.64684,0.66522,0
17,75,1,0,0.66012,0.66522,0
17,76,1,0,0.6649,0.66522,0
17,77,1,0,0.66526,0.67316,0
17,78,1,0,0.66533,0.67316,0
17,79,1,0,0.6656,0.67316,0
17,80,1,0,0.66615,0.67316,0
17,81,1,0,0.66756,0.67316,0
17,82,1,0,0.67083,0.6811,0
17,83,1,0,0.67319,0.6811,0
17,84,1,0,0.67326,0.6811,0
17,85,1,0,0.67345,0.6811,0
17,86,1,0,0.67398,0.6811,0
17,87,1,0,0.67509,0.6811,0
17,88,1,0,0.67775,0.68903,0
17,89,1,0,0.68115,0.68903,0
17,90,1,0,0.68128,0.68903,0
17,91,1,0,0.68147,0.68903,0
17,92,1,0,0.68196,0.68903,0
17,93,1,0,0.68325,0.69697,0
17,94,1,0,0.6862,0.69697,0
17,95,1,0,0.6891,0.69697,0
17,96,1,0,0.6892,0.69697,0
17,97,1,0,0.68943,0.69697,0
17,98,1,0,0.68983,0.69697,0
17,99,1,0,0.691,0.69697,0
17,100,1,0,0.69406,0.70491,0
17,101,1,0,0.69699,0.70491,0
17,102,1,0,0.69703,0.70491,0
17,103,1,0,0.69711,0.70491,0
17,104,1,0,0.69736,0.70491,0
17,105,1,0,0.69787,0.70491,0
17,106,1,0,0.699,0.71284,0
17,107,1,0,0.70103,0.70491,0
17,108,1,0,0.70491,0.71284,0
17,109,1,0,0.70493,0.71284,0
17,110,1,0,0.70498,0.71284,0
